 frequency      frequency      frequency      frequency      vdb(net6)      frequency      vp(net6)      
 5.0118723e+04  5.0118723e+04  0.0000000e+00  5.0118723e+04  2.6894158e+01  5.0118723e+04 -2.0411576e+01 
 6.3095734e+04  6.3095734e+04  0.0000000e+00  6.3095734e+04  2.6601031e+01  6.3095734e+04 -2.5118746e+01 
 7.9432823e+04  7.9432823e+04  0.0000000e+00  7.9432823e+04  2.6173522e+01  7.9432823e+04 -3.0580239e+01 
 1.0000000e+05  1.0000000e+05  0.0000000e+00  1.0000000e+05  2.5571878e+01  1.0000000e+05 -3.6699192e+01 
 1.2589254e+05  1.2589254e+05  0.0000000e+00  1.2589254e+05  2.4761834e+01  1.2589254e+05 -4.3264490e+01 
 1.5848932e+05  1.5848932e+05  0.0000000e+00  1.5848932e+05  2.3724763e+01  1.5848932e+05 -4.9972262e+01 
 1.9952623e+05  1.9952623e+05  0.0000000e+00  1.9952623e+05  2.2464297e+01  1.9952623e+05 -5.6491994e+01 
 2.5118864e+05  2.5118864e+05  0.0000000e+00  2.5118864e+05  2.1004928e+01  2.5118864e+05 -6.2547794e+01 
 3.1622777e+05  3.1622777e+05  0.0000000e+00  3.1622777e+05  1.9383567e+01  3.1622777e+05 -6.7971987e+01 
 3.9810717e+05  3.9810717e+05  0.0000000e+00  3.9810717e+05  1.7639461e+01  3.9810717e+05 -7.2712206e+01 
 5.0118723e+05  5.0118723e+05  0.0000000e+00  5.0118723e+05  1.5807068e+01  5.0118723e+05 -7.6805439e+01 
 6.3095734e+05  6.3095734e+05  0.0000000e+00  6.3095734e+05  1.3913047e+01  6.3095734e+05 -8.0343067e+01 
 7.9432823e+05  7.9432823e+05  0.0000000e+00  7.9432823e+05  1.1976124e+01  7.9432823e+05 -8.3442397e+01 
 1.0000000e+06  1.0000000e+06  0.0000000e+00  1.0000000e+06  1.0008185e+01  1.0000000e+06 -8.6228956e+01 
 1.2589254e+06  1.2589254e+06  0.0000000e+00  1.2589254e+06  8.0155007e+00  1.2589254e+06 -8.8827664e+01 
 1.5848932e+06  1.5848932e+06  0.0000000e+00  1.5848932e+06  5.9995550e+00  1.5848932e+06 -9.1359322e+01 
 1.9952623e+06  1.9952623e+06  0.0000000e+00  1.9952623e+06  3.9572832e+00  1.9952623e+06 -9.3939076e+01 
 2.5118864e+06  2.5118864e+06  0.0000000e+00  2.5118864e+06  1.8807223e+00  2.5118864e+06 -9.6673814e+01 
 3.1622777e+06  3.1622777e+06  0.0000000e+00  3.1622777e+06 -2.4378711e-01  3.1622777e+06 -9.9655382e+01 
 3.9810717e+06  3.9810717e+06  0.0000000e+00  3.9810717e+06 -2.4364326e+00  3.9810717e+06 -1.0294618e+02 
 5.0118723e+06  5.0118723e+06  0.0000000e+00  5.0118723e+06 -4.7238869e+00  5.0118723e+06 -1.0655454e+02 
 6.3095734e+06  6.3095734e+06  0.0000000e+00  6.3095734e+06 -7.1368502e+00  6.3095734e+06 -1.1040146e+02 
 7.9432823e+06  7.9432823e+06  0.0000000e+00  7.9432823e+06 -9.7035159e+00  7.9432823e+06 -1.1429037e+02 
 1.0000000e+07  1.0000000e+07  0.0000000e+00  1.0000000e+07 -1.2438851e+01  1.0000000e+07 -1.1790389e+02 
 1.2589254e+07  1.2589254e+07  0.0000000e+00  1.2589254e+07 -1.5333156e+01  1.2589254e+07 -1.2085139e+02 
 1.5848932e+07  1.5848932e+07  0.0000000e+00  1.5848932e+07 -1.8346262e+01  1.5848932e+07 -1.2276674e+02 
 1.9952623e+07  1.9952623e+07  0.0000000e+00  1.9952623e+07 -2.1412015e+01  1.9952623e+07 -1.2341960e+02 
 2.5118864e+07  2.5118864e+07  0.0000000e+00  2.5118864e+07 -2.4452171e+01  2.5118864e+07 -1.2279255e+02 
 3.1622777e+07  3.1622777e+07  0.0000000e+00  3.1622777e+07 -2.7394566e+01  3.1622777e+07 -1.2109437e+02 
 3.9810717e+07  3.9810717e+07  0.0000000e+00  3.9810717e+07 -3.0189202e+01  3.9810717e+07 -1.1870542e+02 
 5.0118723e+07  5.0118723e+07  0.0000000e+00  5.0118723e+07 -3.2816414e+01  5.0118723e+07 -1.1607581e+02 
 6.3095734e+07  6.3095734e+07  0.0000000e+00  6.3095734e+07 -3.5284420e+01  6.3095734e+07 -1.1362038e+02 
 7.9432823e+07  7.9432823e+07  0.0000000e+00  7.9432823e+07 -3.7619216e+01  7.9432823e+07 -1.1165494e+02 
 1.0000000e+08  1.0000000e+08  0.0000000e+00  1.0000000e+08 -3.9853212e+01  1.0000000e+08 -1.1038763e+02 
 1.2589254e+08  1.2589254e+08  0.0000000e+00  1.2589254e+08 -4.2017453e+01  1.2589254e+08 -1.0994713e+02 
 1.5848932e+08  1.5848932e+08  0.0000000e+00  1.5848932e+08 -4.4138412e+01  1.5848932e+08 -1.1042134e+02 
 1.9952623e+08  1.9952623e+08  0.0000000e+00  1.9952623e+08 -4.6238070e+01  1.9952623e+08 -1.1188999e+02 
 2.5118864e+08  2.5118864e+08  0.0000000e+00  2.5118864e+08 -4.8335683e+01  2.5118864e+08 -1.1444585e+02 
 3.1622777e+08  3.1622777e+08  0.0000000e+00  3.1622777e+08 -5.0450154e+01  3.1622777e+08 -1.1820437e+02 
 3.9810717e+08  3.9810717e+08  0.0000000e+00  3.9810717e+08 -5.2602382e+01  3.9810717e+08 -1.2330182e+02 
 5.0118723e+08  5.0118723e+08  0.0000000e+00  5.0118723e+08 -5.4817017e+01  5.0118723e+08 -1.2988055e+02 
 6.3095734e+08  6.3095734e+08  0.0000000e+00  6.3095734e+08 -5.7122612e+01  6.3095734e+08 -1.3805893e+02 
 7.9432823e+08  7.9432823e+08  0.0000000e+00  7.9432823e+08 -5.9548730e+01  7.9432823e+08 -1.4788712e+02 
 1.0000000e+09  1.0000000e+09  0.0000000e+00  1.0000000e+09 -6.2118871e+01  1.0000000e+09 -1.5929835e+02 
 1.2589254e+09  1.2589254e+09  0.0000000e+00  1.2589254e+09 -6.4840367e+01  1.2589254e+09 -1.7207398e+02 
 1.5848932e+09  1.5848932e+09  0.0000000e+00  1.5848932e+09 -6.7695981e+01  1.5848932e+09  1.7416234e+02 
 1.9952623e+09  1.9952623e+09  0.0000000e+00  1.9952623e+09 -7.0642782e+01  1.9952623e+09  1.5992342e+02 
 2.5118864e+09  2.5118864e+09  0.0000000e+00  2.5118864e+09 -7.3618914e+01  2.5118864e+09  1.4581240e+02 
 3.1622777e+09  3.1622777e+09  0.0000000e+00  3.1622777e+09 -7.6553472e+01  3.1622777e+09  1.3242917e+02 
 3.9810717e+09  3.9810717e+09  0.0000000e+00  3.9810717e+09 -7.9376927e+01  3.9810717e+09  1.2021636e+02 
 5.0118723e+09  5.0118723e+09  0.0000000e+00  5.0118723e+09 -8.2033482e+01  5.0118723e+09  1.0932058e+02 
 6.3095734e+09  6.3095734e+09  0.0000000e+00  6.3095734e+09 -8.4490915e+01  6.3095734e+09  9.9583330e+01 
 7.9432823e+09  7.9432823e+09  0.0000000e+00  7.9432823e+09 -8.6738988e+01  7.9432823e+09  9.0664390e+01 
 1.0000000e+10  1.0000000e+10  0.0000000e+00  1.0000000e+10 -8.8777216e+01  1.0000000e+10  8.2194163e+01 
 1.2589254e+10  1.2589254e+10  0.0000000e+00  1.2589254e+10 -9.0602106e+01  1.2589254e+10  7.3881575e+01 
 1.5848932e+10  1.5848932e+10  0.0000000e+00  1.5848932e+10 -9.2201862e+01  1.5848932e+10  6.5573694e+01 
 1.9952623e+10  1.9952623e+10  0.0000000e+00  1.9952623e+10 -9.3560291e+01  1.9952623e+10  5.7280111e+01 
 2.5118864e+10  2.5118864e+10  0.0000000e+00  2.5118864e+10 -9.4666868e+01  2.5118864e+10  4.9158318e+01 
