 frequency      frequency      frequency      frequency      vdb(net6)      frequency      vp(net6)      
 5.0118723e+04  5.0118723e+04  0.0000000e+00  5.0118723e+04  1.3811648e+00  5.0118723e+04 -3.2574878e+00 
 6.3095734e+04  6.3095734e+04  0.0000000e+00  6.3095734e+04  1.3743944e+00  6.3095734e+04 -4.0989756e+00 
 7.9432823e+04  7.9432823e+04  0.0000000e+00  7.9432823e+04  1.3636861e+00  7.9432823e+04 -5.1564062e+00 
 1.0000000e+05  1.0000000e+05  0.0000000e+00  1.0000000e+05  1.3467691e+00  1.0000000e+05 -6.4837824e+00 
 1.2589254e+05  1.2589254e+05  0.0000000e+00  1.2589254e+05  1.3200937e+00  1.2589254e+05 -8.1472319e+00 
 1.5848932e+05  1.5848932e+05  0.0000000e+00  1.5848932e+05  1.2781535e+00  1.5848932e+05 -1.0226388e+01 
 1.9952623e+05  1.9952623e+05  0.0000000e+00  1.9952623e+05  1.2125129e+00  1.9952623e+05 -1.2814568e+01 
 2.5118864e+05  2.5118864e+05  0.0000000e+00  2.5118864e+05  1.1104984e+00  2.5118864e+05 -1.6016237e+01 
 3.1622777e+05  3.1622777e+05  0.0000000e+00  3.1622777e+05  9.5363877e-01  3.1622777e+05 -1.9939351e+01 
 3.9810717e+05  3.9810717e+05  0.0000000e+00  3.9810717e+05  7.1624888e-01  3.9810717e+05 -2.4679442e+01 
 5.0118723e+05  5.0118723e+05  0.0000000e+00  5.0118723e+05  3.6510403e-01  5.0118723e+05 -3.0293208e+01 
 6.3095734e+05  6.3095734e+05  0.0000000e+00  6.3095734e+05 -1.3824458e-01  6.3095734e+05 -3.6764387e+01 
 7.9432823e+05  7.9432823e+05  0.0000000e+00  7.9432823e+05 -8.3107495e-01  7.9432823e+05 -4.3975155e+01 
 1.0000000e+06  1.0000000e+06  0.0000000e+00  1.0000000e+06 -1.7395401e+00  1.0000000e+06 -5.1706429e+01 
 1.2589254e+06  1.2589254e+06  0.0000000e+00  1.2589254e+06 -2.8691646e+00  1.2589254e+06 -5.9684446e+01 
 1.5848932e+06  1.5848932e+06  0.0000000e+00  1.5848932e+06 -4.2013789e+00  1.5848932e+06 -6.7661309e+01 
 1.9952623e+06  1.9952623e+06  0.0000000e+00  1.9952623e+06 -5.6981251e+00  1.9952623e+06 -7.5488196e+01 
 2.5118864e+06  2.5118864e+06  0.0000000e+00  2.5118864e+06 -7.3107845e+00  2.5118864e+06 -8.3145585e+01 
