 time           time           time           v(net6)       
 1.6035000e-05  1.6035000e-05  1.6035000e-05  3.7819831e-01 
 1.6075000e-05  1.6075000e-05  1.6075000e-05  2.3701588e-01 
 1.6122720e-05  1.6122720e-05  1.6122720e-05  9.9066783e-02 
 1.6172720e-05  1.6172720e-05  1.6172720e-05  3.3479769e-02 
 1.6212032e-05  1.6212032e-05  1.6212032e-05  2.3896457e-02 
 1.6234660e-05  1.6234660e-05  1.6234660e-05  1.8981116e-02 
 1.6264008e-05  1.6264008e-05  1.6264008e-05  1.5696365e-02 
 1.6302682e-05  1.6302682e-05  1.6302682e-05  1.1824312e-02 
 1.6343527e-05  1.6343527e-05  1.6343527e-05  9.5634149e-03 
 1.6393527e-05  1.6393527e-05  1.6393527e-05  7.2941475e-03 
 1.6443527e-05  1.6443527e-05  1.6443527e-05  6.1150897e-03 
 1.6493527e-05  1.6493527e-05  1.6493527e-05  5.0707391e-03 
 1.6543527e-05  1.6543527e-05  1.6543527e-05  4.5677638e-03 
 1.6593527e-05  1.6593527e-05  1.6593527e-05  4.0423208e-03 
 1.6643527e-05  1.6643527e-05  1.6643527e-05  3.8264124e-03 
 1.6693527e-05  1.6693527e-05  1.6693527e-05  3.5406253e-03 
 1.6743527e-05  1.6743527e-05  1.6743527e-05  3.4487251e-03 
 1.6793527e-05  1.6793527e-05  1.6793527e-05  3.2855668e-03 
 1.6843527e-05  1.6843527e-05  1.6843527e-05  3.2498767e-03 
 1.6893527e-05  1.6893527e-05  1.6893527e-05  3.1532038e-03 
 1.6943527e-05  1.6943527e-05  1.6943527e-05  3.1429288e-03 
 1.6993527e-05  1.6993527e-05  1.6993527e-05  3.0838812e-03 
 1.7043527e-05  1.7043527e-05  1.7043527e-05  3.0845639e-03 
 1.7093527e-05  1.7093527e-05  1.7093527e-05  3.0475291e-03 
 1.7143527e-05  1.7143527e-05  1.7143527e-05  3.0523494e-03 
 1.7193527e-05  1.7193527e-05  1.7193527e-05  3.0285599e-03 
 1.7243527e-05  1.7243527e-05  1.7243527e-05  3.0343832e-03 
 1.7293527e-05  1.7293527e-05  1.7293527e-05  3.0187688e-03 
 1.7343527e-05  1.7343527e-05  1.7343527e-05  3.0242543e-03 
 1.7393527e-05  1.7393527e-05  1.7393527e-05  3.0138069e-03 
 1.7443527e-05  1.7443527e-05  1.7443527e-05  3.0184734e-03 
 1.7493527e-05  1.7493527e-05  1.7493527e-05  3.0113657e-03 
 1.7543527e-05  1.7543527e-05  1.7543527e-05  3.0151270e-03 
 1.7593527e-05  1.7593527e-05  1.7593527e-05  3.0102225e-03 
 1.7643527e-05  1.7643527e-05  1.7643527e-05  3.0131579e-03 
 1.7693527e-05  1.7693527e-05  1.7693527e-05  3.0097339e-03 
 1.7743527e-05  1.7743527e-05  1.7743527e-05  3.0119777e-03 
 1.7793527e-05  1.7793527e-05  1.7793527e-05  3.0095644e-03 
 1.7843527e-05  1.7843527e-05  1.7843527e-05  3.0112558e-03 
 1.7893527e-05  1.7893527e-05  1.7893527e-05  3.0095420e-03 
 1.7943527e-05  1.7943527e-05  1.7943527e-05  3.0108048e-03 
 1.7993527e-05  1.7993527e-05  1.7993527e-05  3.0095804e-03 
 1.8043527e-05  1.8043527e-05  1.8043527e-05  3.0105170e-03 
 1.8093527e-05  1.8093527e-05  1.8093527e-05  3.0096381e-03 
 1.8143527e-05  1.8143527e-05  1.8143527e-05  3.0103294e-03 
 1.8193527e-05  1.8193527e-05  1.8193527e-05  3.0096962e-03 
 1.8243527e-05  1.8243527e-05  1.8243527e-05  3.0102047e-03 
 1.8293527e-05  1.8293527e-05  1.8293527e-05  3.0097471e-03 
 1.8343527e-05  1.8343527e-05  1.8343527e-05  3.0101205e-03 
 1.8393527e-05  1.8393527e-05  1.8393527e-05  3.0097890e-03 
 1.8443527e-05  1.8443527e-05  1.8443527e-05  3.0100627e-03 
 1.8493527e-05  1.8493527e-05  1.8493527e-05  3.0098219e-03 
 1.8543527e-05  1.8543527e-05  1.8543527e-05  3.0100226e-03 
 1.8593527e-05  1.8593527e-05  1.8593527e-05  3.0098473e-03 
 1.8643527e-05  1.8643527e-05  1.8643527e-05  3.0099945e-03 
 1.8693527e-05  1.8693527e-05  1.8693527e-05  3.0098665e-03 
 1.8743527e-05  1.8743527e-05  1.8743527e-05  3.0099746e-03 
 1.8793527e-05  1.8793527e-05  1.8793527e-05  3.0098809e-03 
 1.8843527e-05  1.8843527e-05  1.8843527e-05  3.0099604e-03 
 1.8893527e-05  1.8893527e-05  1.8893527e-05  3.0098915e-03 
 1.8943527e-05  1.8943527e-05  1.8943527e-05  3.0099503e-03 
 1.8993527e-05  1.8993527e-05  1.8993527e-05  3.0098994e-03 
 1.9043527e-05  1.9043527e-05  1.9043527e-05  3.0099430e-03 
 1.9093527e-05  1.9093527e-05  1.9093527e-05  3.0099051e-03 
 1.9143527e-05  1.9143527e-05  1.9143527e-05  3.0099378e-03 
 1.9193527e-05  1.9193527e-05  1.9193527e-05  3.0099093e-03 
 1.9243527e-05  1.9243527e-05  1.9243527e-05  3.0099341e-03 
 1.9293527e-05  1.9293527e-05  1.9293527e-05  3.0099124e-03 
 1.9343527e-05  1.9343527e-05  1.9343527e-05  3.0099314e-03 
 1.9393527e-05  1.9393527e-05  1.9393527e-05  3.0099146e-03 
 1.9443527e-05  1.9443527e-05  1.9443527e-05  3.0099295e-03 
 1.9493527e-05  1.9493527e-05  1.9493527e-05  3.0099162e-03 
 1.9543527e-05  1.9543527e-05  1.9543527e-05  3.0099281e-03 
 1.9593527e-05  1.9593527e-05  1.9593527e-05  3.0099173e-03 
 1.9643527e-05  1.9643527e-05  1.9643527e-05  3.0099272e-03 
 1.9693527e-05  1.9693527e-05  1.9693527e-05  3.0099181e-03 
 1.9743527e-05  1.9743527e-05  1.9743527e-05  3.0099265e-03 
 1.9793527e-05  1.9793527e-05  1.9793527e-05  3.0099187e-03 
 1.9843527e-05  1.9843527e-05  1.9843527e-05  3.0099260e-03 
 1.9893527e-05  1.9893527e-05  1.9893527e-05  3.0099191e-03 
 1.9943527e-05  1.9943527e-05  1.9943527e-05  3.0099256e-03 
 1.9993527e-05  1.9993527e-05  1.9993527e-05  3.0099194e-03 
 2.0043527e-05  2.0043527e-05  2.0043527e-05  3.0099254e-03 
 2.0093527e-05  2.0093527e-05  2.0093527e-05  3.0099196e-03 
 2.0143527e-05  2.0143527e-05  2.0143527e-05  3.0099253e-03 
 2.0193527e-05  2.0193527e-05  2.0193527e-05  3.0099197e-03 
 2.0243527e-05  2.0243527e-05  2.0243527e-05  3.0099252e-03 
 2.0293527e-05  2.0293527e-05  2.0293527e-05  3.0099198e-03 
 2.0343527e-05  2.0343527e-05  2.0343527e-05  3.0099251e-03 
 2.0393527e-05  2.0393527e-05  2.0393527e-05  3.0099198e-03 
 2.0443527e-05  2.0443527e-05  2.0443527e-05  3.0099251e-03 
 2.0493527e-05  2.0493527e-05  2.0493527e-05  3.0099198e-03 
 2.0500000e-05  2.0500000e-05  2.0500000e-05  3.0099251e-03 
 2.0501005e-05  2.0501005e-05  2.0501005e-05  2.9417170e-03 
 2.0503015e-05  2.0503015e-05  2.0503015e-05  2.7183532e-03 
 2.0507035e-05  2.0507035e-05  2.0507035e-05  2.1489838e-03 
 2.0511855e-05  2.0511855e-05  2.0511855e-05  1.8453969e-03 
 2.0517251e-05  2.0517251e-05  2.0517251e-05  2.3461630e-03 
 2.0526298e-05  2.0526298e-05  2.0526298e-05  5.7209645e-03 
 2.0542000e-05  2.0542000e-05  2.0542000e-05  2.1809203e-02 
 2.0557663e-05  2.0557663e-05  2.0557663e-05  5.3598344e-02 
 2.0575531e-05  2.0575531e-05  2.0575531e-05  9.7888695e-02 
 2.0587062e-05  2.0587062e-05  2.0587062e-05  1.2619409e-01 
 2.0601937e-05  2.0601937e-05  2.0601937e-05  1.6593968e-01 
 2.0621457e-05  2.0621457e-05  2.0621457e-05  2.2511361e-01 
 2.0660497e-05  2.0660497e-05  2.0660497e-05  3.6401271e-01 
 2.0710497e-05  2.0710497e-05  2.0710497e-05  5.5914555e-01 
 2.0760497e-05  2.0760497e-05  2.0760497e-05  7.1414891e-01 
 2.0810497e-05  2.0810497e-05  2.0810497e-05  7.8835586e-01 
 2.0860497e-05  2.0860497e-05  2.0860497e-05  8.0954827e-01 
 2.0910497e-05  2.0910497e-05  2.0910497e-05  8.1416454e-01 
 2.0960497e-05  2.0960497e-05  2.0960497e-05  8.1499344e-01 
 2.1000000e-05  2.1000000e-05  2.1000000e-05  8.1503995e-01 
 2.1005000e-05  2.1005000e-05  2.1005000e-05  8.1501289e-01 
 2.1015000e-05  2.1015000e-05  2.1015000e-05  8.1497681e-01 
 2.1035000e-05  2.1035000e-05  2.1035000e-05  8.1494744e-01 
 2.1075000e-05  2.1075000e-05  2.1075000e-05  8.1491546e-01 
 2.1125000e-05  2.1125000e-05  2.1125000e-05  8.1490741e-01 
 2.1175000e-05  2.1175000e-05  2.1175000e-05  8.1490526e-01 
 2.1225000e-05  2.1225000e-05  2.1225000e-05  8.1490566e-01 
 2.1275000e-05  2.1275000e-05  2.1275000e-05  8.1490519e-01 
 2.1325000e-05  2.1325000e-05  2.1325000e-05  8.1490550e-01 
 2.1375000e-05  2.1375000e-05  2.1375000e-05  8.1490528e-01 
 2.1425000e-05  2.1425000e-05  2.1425000e-05  8.1490543e-01 
 2.1475000e-05  2.1475000e-05  2.1475000e-05  8.1490533e-01 
 2.1525000e-05  2.1525000e-05  2.1525000e-05  8.1490539e-01 
 2.1575000e-05  2.1575000e-05  2.1575000e-05  8.1490536e-01 
 2.1625000e-05  2.1625000e-05  2.1625000e-05  8.1490537e-01 
 2.1675000e-05  2.1675000e-05  2.1675000e-05  8.1490538e-01 
 2.1725000e-05  2.1725000e-05  2.1725000e-05  8.1490536e-01 
 2.1775000e-05  2.1775000e-05  2.1775000e-05  8.1490539e-01 
 2.1825000e-05  2.1825000e-05  2.1825000e-05  8.1490535e-01 
 2.1875000e-05  2.1875000e-05  2.1875000e-05  8.1490539e-01 
 2.1925000e-05  2.1925000e-05  2.1925000e-05  8.1490535e-01 
 2.1975000e-05  2.1975000e-05  2.1975000e-05  8.1490540e-01 
 2.2025000e-05  2.2025000e-05  2.2025000e-05  8.1490535e-01 
 2.2075000e-05  2.2075000e-05  2.2075000e-05  8.1490540e-01 
 2.2125000e-05  2.2125000e-05  2.2125000e-05  8.1490535e-01 
 2.2175000e-05  2.2175000e-05  2.2175000e-05  8.1490540e-01 
 2.2225000e-05  2.2225000e-05  2.2225000e-05  8.1490535e-01 
 2.2275000e-05  2.2275000e-05  2.2275000e-05  8.1490540e-01 
 2.2325000e-05  2.2325000e-05  2.2325000e-05  8.1490535e-01 
 2.2375000e-05  2.2375000e-05  2.2375000e-05  8.1490540e-01 
 2.2425000e-05  2.2425000e-05  2.2425000e-05  8.1490535e-01 
 2.2475000e-05  2.2475000e-05  2.2475000e-05  8.1490540e-01 
 2.2525000e-05  2.2525000e-05  2.2525000e-05  8.1490535e-01 
 2.2575000e-05  2.2575000e-05  2.2575000e-05  8.1490540e-01 
 2.2625000e-05  2.2625000e-05  2.2625000e-05  8.1490535e-01 
 2.2675000e-05  2.2675000e-05  2.2675000e-05  8.1490540e-01 
 2.2725000e-05  2.2725000e-05  2.2725000e-05  8.1490535e-01 
 2.2775000e-05  2.2775000e-05  2.2775000e-05  8.1490540e-01 
 2.2825000e-05  2.2825000e-05  2.2825000e-05  8.1490535e-01 
 2.2875000e-05  2.2875000e-05  2.2875000e-05  8.1490540e-01 
 2.2925000e-05  2.2925000e-05  2.2925000e-05  8.1490535e-01 
 2.2975000e-05  2.2975000e-05  2.2975000e-05  8.1490540e-01 
 2.3025000e-05  2.3025000e-05  2.3025000e-05  8.1490535e-01 
 2.3075000e-05  2.3075000e-05  2.3075000e-05  8.1490540e-01 
 2.3125000e-05  2.3125000e-05  2.3125000e-05  8.1490535e-01 
 2.3175000e-05  2.3175000e-05  2.3175000e-05  8.1490540e-01 
 2.3225000e-05  2.3225000e-05  2.3225000e-05  8.1490535e-01 
 2.3275000e-05  2.3275000e-05  2.3275000e-05  8.1490540e-01 
 2.3325000e-05  2.3325000e-05  2.3325000e-05  8.1490535e-01 
 2.3375000e-05  2.3375000e-05  2.3375000e-05  8.1490540e-01 
 2.3425000e-05  2.3425000e-05  2.3425000e-05  8.1490535e-01 
 2.3475000e-05  2.3475000e-05  2.3475000e-05  8.1490540e-01 
 2.3525000e-05  2.3525000e-05  2.3525000e-05  8.1490535e-01 
 2.3575000e-05  2.3575000e-05  2.3575000e-05  8.1490540e-01 
 2.3625000e-05  2.3625000e-05  2.3625000e-05  8.1490535e-01 
 2.3675000e-05  2.3675000e-05  2.3675000e-05  8.1490539e-01 
 2.3725000e-05  2.3725000e-05  2.3725000e-05  8.1490535e-01 
 2.3775000e-05  2.3775000e-05  2.3775000e-05  8.1490539e-01 
 2.3825000e-05  2.3825000e-05  2.3825000e-05  8.1490535e-01 
 2.3875000e-05  2.3875000e-05  2.3875000e-05  8.1490539e-01 
 2.3925000e-05  2.3925000e-05  2.3925000e-05  8.1490535e-01 
 2.3975000e-05  2.3975000e-05  2.3975000e-05  8.1490539e-01 
 2.4025000e-05  2.4025000e-05  2.4025000e-05  8.1490535e-01 
 2.4075000e-05  2.4075000e-05  2.4075000e-05  8.1490539e-01 
 2.4125000e-05  2.4125000e-05  2.4125000e-05  8.1490535e-01 
 2.4175000e-05  2.4175000e-05  2.4175000e-05  8.1490539e-01 
 2.4225000e-05  2.4225000e-05  2.4225000e-05  8.1490535e-01 
 2.4275000e-05  2.4275000e-05  2.4275000e-05  8.1490539e-01 
 2.4325000e-05  2.4325000e-05  2.4325000e-05  8.1490535e-01 
 2.4375000e-05  2.4375000e-05  2.4375000e-05  8.1490539e-01 
 2.4425000e-05  2.4425000e-05  2.4425000e-05  8.1490535e-01 
 2.4475000e-05  2.4475000e-05  2.4475000e-05  8.1490539e-01 
 2.4525000e-05  2.4525000e-05  2.4525000e-05  8.1490535e-01 
 2.4575000e-05  2.4575000e-05  2.4575000e-05  8.1490539e-01 
 2.4625000e-05  2.4625000e-05  2.4625000e-05  8.1490535e-01 
 2.4675000e-05  2.4675000e-05  2.4675000e-05  8.1490539e-01 
 2.4725000e-05  2.4725000e-05  2.4725000e-05  8.1490535e-01 
 2.4775000e-05  2.4775000e-05  2.4775000e-05  8.1490539e-01 
 2.4825000e-05  2.4825000e-05  2.4825000e-05  8.1490535e-01 
 2.4875000e-05  2.4875000e-05  2.4875000e-05  8.1490539e-01 
 2.4925000e-05  2.4925000e-05  2.4925000e-05  8.1490535e-01 
 2.4975000e-05  2.4975000e-05  2.4975000e-05  8.1490539e-01 
 2.5025000e-05  2.5025000e-05  2.5025000e-05  8.1490535e-01 
 2.5075000e-05  2.5075000e-05  2.5075000e-05  8.1490539e-01 
 2.5125000e-05  2.5125000e-05  2.5125000e-05  8.1490535e-01 
 2.5175000e-05  2.5175000e-05  2.5175000e-05  8.1490539e-01 
 2.5225000e-05  2.5225000e-05  2.5225000e-05  8.1490536e-01 
 2.5275000e-05  2.5275000e-05  2.5275000e-05  8.1490539e-01 
 2.5325000e-05  2.5325000e-05  2.5325000e-05  8.1490536e-01 
 2.5375000e-05  2.5375000e-05  2.5375000e-05  8.1490539e-01 
 2.5425000e-05  2.5425000e-05  2.5425000e-05  8.1490536e-01 
 2.5475000e-05  2.5475000e-05  2.5475000e-05  8.1490539e-01 
 2.5500000e-05  2.5500000e-05  2.5500000e-05  8.1490536e-01 
 2.5505000e-05  2.5505000e-05  2.5505000e-05  8.1490399e-01 
 2.5515000e-05  2.5515000e-05  2.5515000e-05  8.1490846e-01 
 2.5535000e-05  2.5535000e-05  2.5535000e-05  8.1495237e-01 
 2.5575000e-05  2.5575000e-05  2.5575000e-05  8.1509076e-01 
 2.5625000e-05  2.5625000e-05  2.5625000e-05  8.1518864e-01 
 2.5675000e-05  2.5675000e-05  2.5675000e-05  8.1489406e-01 
 2.5725000e-05  2.5725000e-05  2.5725000e-05  8.1335541e-01 
 2.5775000e-05  2.5775000e-05  2.5775000e-05  8.0828119e-01 
 2.5825000e-05  2.5825000e-05  2.5825000e-05  7.9441411e-01 
 2.5875000e-05  2.5875000e-05  2.5875000e-05  7.6259486e-01 
 2.5925000e-05  2.5925000e-05  2.5925000e-05  7.0144069e-01 
 2.5975000e-05  2.5975000e-05  2.5975000e-05  5.9500283e-01 
 2.6000000e-05  2.6000000e-05  2.6000000e-05  5.1593937e-01 
 2.6005000e-05  2.6005000e-05  2.6005000e-05  4.9658400e-01 
 2.6015000e-05  2.6015000e-05  2.6015000e-05  4.5693846e-01 
 2.6035000e-05  2.6035000e-05  2.6035000e-05  3.7819831e-01 
 2.6075000e-05  2.6075000e-05  2.6075000e-05  2.3701588e-01 
 2.6122720e-05  2.6122720e-05  2.6122720e-05  9.9066783e-02 
 2.6172720e-05  2.6172720e-05  2.6172720e-05  3.3479769e-02 
 2.6212032e-05  2.6212032e-05  2.6212032e-05  2.3896457e-02 
 2.6234660e-05  2.6234660e-05  2.6234660e-05  1.8981116e-02 
 2.6264008e-05  2.6264008e-05  2.6264008e-05  1.5696365e-02 
 2.6302682e-05  2.6302682e-05  2.6302682e-05  1.1824312e-02 
 2.6343527e-05  2.6343527e-05  2.6343527e-05  9.5634149e-03 
 2.6393527e-05  2.6393527e-05  2.6393527e-05  7.2941475e-03 
 2.6443527e-05  2.6443527e-05  2.6443527e-05  6.1150897e-03 
 2.6493527e-05  2.6493527e-05  2.6493527e-05  5.0707391e-03 
 2.6543527e-05  2.6543527e-05  2.6543527e-05  4.5677638e-03 
 2.6593527e-05  2.6593527e-05  2.6593527e-05  4.0423208e-03 
 2.6643527e-05  2.6643527e-05  2.6643527e-05  3.8264124e-03 
 2.6693527e-05  2.6693527e-05  2.6693527e-05  3.5406253e-03 
 2.6743527e-05  2.6743527e-05  2.6743527e-05  3.4487251e-03 
 2.6793527e-05  2.6793527e-05  2.6793527e-05  3.2855668e-03 
 2.6843527e-05  2.6843527e-05  2.6843527e-05  3.2498766e-03 
 2.6893527e-05  2.6893527e-05  2.6893527e-05  3.1532038e-03 
 2.6943527e-05  2.6943527e-05  2.6943527e-05  3.1429288e-03 
 2.6993527e-05  2.6993527e-05  2.6993527e-05  3.0838812e-03 
 2.7043527e-05  2.7043527e-05  2.7043527e-05  3.0845639e-03 
 2.7093527e-05  2.7093527e-05  2.7093527e-05  3.0475291e-03 
 2.7143527e-05  2.7143527e-05  2.7143527e-05  3.0523494e-03 
 2.7193527e-05  2.7193527e-05  2.7193527e-05  3.0285599e-03 
 2.7243527e-05  2.7243527e-05  2.7243527e-05  3.0343832e-03 
 2.7293527e-05  2.7293527e-05  2.7293527e-05  3.0187688e-03 
 2.7343527e-05  2.7343527e-05  2.7343527e-05  3.0242543e-03 
 2.7393527e-05  2.7393527e-05  2.7393527e-05  3.0138069e-03 
 2.7443527e-05  2.7443527e-05  2.7443527e-05  3.0184734e-03 
 2.7493527e-05  2.7493527e-05  2.7493527e-05  3.0113657e-03 
 2.7543527e-05  2.7543527e-05  2.7543527e-05  3.0151270e-03 
 2.7593527e-05  2.7593527e-05  2.7593527e-05  3.0102225e-03 
 2.7643527e-05  2.7643527e-05  2.7643527e-05  3.0131579e-03 
 2.7693527e-05  2.7693527e-05  2.7693527e-05  3.0097339e-03 
 2.7743527e-05  2.7743527e-05  2.7743527e-05  3.0119777e-03 
 2.7793527e-05  2.7793527e-05  2.7793527e-05  3.0095644e-03 
 2.7843527e-05  2.7843527e-05  2.7843527e-05  3.0112558e-03 
 2.7893527e-05  2.7893527e-05  2.7893527e-05  3.0095420e-03 
 2.7943527e-05  2.7943527e-05  2.7943527e-05  3.0108048e-03 
 2.7993527e-05  2.7993527e-05  2.7993527e-05  3.0095804e-03 
 2.8043527e-05  2.8043527e-05  2.8043527e-05  3.0105170e-03 
 2.8093527e-05  2.8093527e-05  2.8093527e-05  3.0096381e-03 
 2.8143527e-05  2.8143527e-05  2.8143527e-05  3.0103294e-03 
 2.8193527e-05  2.8193527e-05  2.8193527e-05  3.0096962e-03 
 2.8243527e-05  2.8243527e-05  2.8243527e-05  3.0102047e-03 
 2.8293527e-05  2.8293527e-05  2.8293527e-05  3.0097471e-03 
 2.8343527e-05  2.8343527e-05  2.8343527e-05  3.0101205e-03 
 2.8393527e-05  2.8393527e-05  2.8393527e-05  3.0097890e-03 
 2.8443527e-05  2.8443527e-05  2.8443527e-05  3.0100627e-03 
 2.8493527e-05  2.8493527e-05  2.8493527e-05  3.0098219e-03 
 2.8543527e-05  2.8543527e-05  2.8543527e-05  3.0100226e-03 
 2.8593527e-05  2.8593527e-05  2.8593527e-05  3.0098473e-03 
 2.8643527e-05  2.8643527e-05  2.8643527e-05  3.0099945e-03 
 2.8693527e-05  2.8693527e-05  2.8693527e-05  3.0098665e-03 
 2.8743527e-05  2.8743527e-05  2.8743527e-05  3.0099746e-03 
 2.8793527e-05  2.8793527e-05  2.8793527e-05  3.0098809e-03 
 2.8843527e-05  2.8843527e-05  2.8843527e-05  3.0099604e-03 
 2.8893527e-05  2.8893527e-05  2.8893527e-05  3.0098915e-03 
 2.8943527e-05  2.8943527e-05  2.8943527e-05  3.0099503e-03 
 2.8993527e-05  2.8993527e-05  2.8993527e-05  3.0098994e-03 
 2.9043527e-05  2.9043527e-05  2.9043527e-05  3.0099430e-03 
 2.9093527e-05  2.9093527e-05  2.9093527e-05  3.0099051e-03 
 2.9143527e-05  2.9143527e-05  2.9143527e-05  3.0099378e-03 
 2.9193527e-05  2.9193527e-05  2.9193527e-05  3.0099093e-03 
 2.9243527e-05  2.9243527e-05  2.9243527e-05  3.0099341e-03 
 2.9293527e-05  2.9293527e-05  2.9293527e-05  3.0099124e-03 
 2.9343527e-05  2.9343527e-05  2.9343527e-05  3.0099314e-03 
 2.9393527e-05  2.9393527e-05  2.9393527e-05  3.0099146e-03 
 2.9443527e-05  2.9443527e-05  2.9443527e-05  3.0099295e-03 
 2.9493527e-05  2.9493527e-05  2.9493527e-05  3.0099162e-03 
 2.9543527e-05  2.9543527e-05  2.9543527e-05  3.0099281e-03 
 2.9593527e-05  2.9593527e-05  2.9593527e-05  3.0099173e-03 
 2.9643527e-05  2.9643527e-05  2.9643527e-05  3.0099272e-03 
 2.9693527e-05  2.9693527e-05  2.9693527e-05  3.0099181e-03 
 2.9743527e-05  2.9743527e-05  2.9743527e-05  3.0099265e-03 
 2.9793527e-05  2.9793527e-05  2.9793527e-05  3.0099187e-03 
 2.9843527e-05  2.9843527e-05  2.9843527e-05  3.0099260e-03 
 2.9893527e-05  2.9893527e-05  2.9893527e-05  3.0099191e-03 
 2.9943527e-05  2.9943527e-05  2.9943527e-05  3.0099256e-03 
 2.9993527e-05  2.9993527e-05  2.9993527e-05  3.0099194e-03 
 3.0000000e-05  3.0000000e-05  3.0000000e-05  3.0099251e-03 
